objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,130.302043,1.039357224,18.9889,17.95793,17.53929,17.17798,17.09679,1239,301,6,66,5.25893E+17,GALAXY,0.09421172,467,51901,357
1.23765E+18,130.388728,1.034946096,18.29959,16.99849,16.51148,16.33965,16.2438,1239,301,6,67,8.39044E+18,STAR,0.000426561,7452,56745,837
1.23765E+18,130.3961976,1.032279769,19.10789,17.98856,17.22671,16.67428,16.60073,1239,301,6,67,5.25894E+17,GALAXY,0.1106031,467,51901,358
1.23765E+18,130.4135102,0.97408802,19.01042,17.62839,16.97136,16.60395,16.33054,1239,301,6,67,5.25891E+17,GALAXY,0.05968515,467,51901,347
1.23765E+18,130.4963092,1.017296009,18.51073,16.47286,15.51703,15.07813,14.74757,1239,301,6,68,5.25889E+17,GALAXY,0.07716153,467,51901,341
1.23765E+18,130.4909431,0.929910591,18.41298,16.74413,16.02474,15.66051,15.39527,1239,301,6,68,5.25893E+17,GALAXY,0.03985805,467,51901,356
1.23765E+18,130.5072721,1.008887677,18.96817,17.08358,16.35617,16.10077,15.96041,1239,301,6,68,8.39045E+18,STAR,0.000176059,7452,56745,869
1.23765E+18,130.5860306,0.841666621,18.73209,17.42852,16.93897,16.76886,16.716,1239,301,6,68,8.39044E+18,STAR,0.000456295,7452,56745,861
1.23765E+18,130.4842682,0.972578297,19.38807,17.00128,16.00124,15.65133,15.45111,1239,301,6,68,8.39045E+18,STAR,-4.47E-05,7452,56745,873
1.23765E+18,130.5481836,0.869703235,19.31852,18.31107,18.00468,17.87185,17.79711,1239,301,6,68,8.39045E+18,STAR,0.0011957,7452,56745,874
1.23765E+18,130.640354,0.96366821,19.1713,17.51874,16.89882,16.67628,16.60067,1239,301,6,69,8.39046E+18,STAR,0.000125777,7452,56745,909
1.23765E+18,130.6695664,0.94486705,18.03523,16.61343,16.05767,15.84383,15.75582,1239,301,6,69,8.39046E+18,STAR,0.000284666,7452,56745,912
1.23765E+18,130.6664571,0.974759805,18.93608,17.72994,17.07285,16.63597,16.41737,1239,301,6,69,5.259E+17,GALAXY,0.07082727,467,51901,381
1.23765E+18,130.7036712,0.888301178,19.06514,17.65465,16.94225,16.51152,16.20241,1239,301,6,69,5.25904E+17,GALAXY,0.07786156,467,51901,394
1.23765E+18,130.9111596,0.90520605,17.89512,16.37001,15.8435,15.67813,15.62438,1239,301,6,70,8.39047E+18,STAR,0.000353305,7452,56745,951
1.23765E+18,130.7789295,0.962776277,19.15103,17.32718,16.49546,16.10516,15.84143,1239,301,6,70,5.25904E+17,GALAXY,0.07698908,467,51901,396
1.23765E+18,130.8416773,0.999005482,18.95358,17.54726,16.75322,16.35117,16.08986,1239,301,6,70,5.25902E+17,GALAXY,0.1103812,467,51901,387
1.23765E+18,130.8521632,0.9515729,18.59335,16.53429,15.48791,14.98926,14.61014,1239,301,6,70,5.25902E+17,GALAXY,0.09632748,467,51901,389
1.23765E+18,131.0780284,0.886101128,18.64174,18.91801,19.41393,19.7797,20.10166,1239,301,6,72,4.28976E+18,STAR,0.000219723,3810,56015,286
1.23765E+18,131.145721,0.9216028,18.01667,17.71583,17.63513,17.56084,17.53474,1239,301,6,72,5.25914E+17,QSO,0.4392891,467,51901,433
1.23765E+18,131.1670723,0.896986715,19.44703,18.51745,18.20906,18.0818,18.05621,1239,301,6,72,8.39047E+18,STAR,0.000377013,7452,56745,947
1.23765E+18,131.4285307,0.892972927,17.23115,16.21958,15.89617,15.77086,15.75076,1239,301,6,74,5.25926E+17,STAR,0.000505149,467,51901,474
1.23765E+18,131.5140395,1.042655602,19.0538,18.05894,17.70553,17.36757,17.31099,1239,301,6,74,5.25925E+17,GALAXY,0.09932062,467,51901,471
1.23765E+18,131.6037662,0.870949199,19.56183,17.49019,16.43337,15.98075,15.61759,1239,301,6,75,5.25931E+17,GALAXY,0.1331383,467,51901,493
1.23765E+18,131.6155845,0.999409741,19.21333,18.17585,17.65982,17.30348,17.15561,1239,301,6,75,5.25932E+17,GALAXY,0.1368205,467,51901,496
1.23765E+18,131.7114272,0.981802778,18.36962,17.42518,17.08095,16.82813,16.6849,1239,301,6,76,5.2593E+17,GALAXY,0.04444544,467,51901,491
1.23765E+18,131.7574346,0.953950406,19.55156,19.22396,19.06283,18.77032,18.41939,1239,301,6,76,5.25931E+17,QSO,0.4175337,467,51901,495
1.23765E+18,131.8164579,0.970813974,19.39783,18.45479,18.15135,18.02851,17.98174,1239,301,6,76,5.25938E+17,STAR,0.000351601,467,51901,520
1.23765E+18,131.862887,0.856967232,18.89548,17.18219,16.32449,15.8586,15.52427,1239,301,6,77,5.27005E+17,GALAXY,0.08664612,468,51912,306
1.23765E+18,132.0172665,1.032359395,19.50385,18.1298,17.49653,17.09622,16.82295,1239,301,6,78,5.2702E+17,GALAXY,0.06073343,468,51912,360
1.23765E+18,132.1399832,0.977792655,19.07961,18.71205,18.42341,17.54997,16.92446,1239,301,6,79,5.25844E+17,STAR,7.64E-05,467,51901,176
1.23765E+18,132.1675578,1.03879891,16.32248,14.49791,13.67579,13.28125,12.98785,1239,301,6,79,5.27017E+17,GALAXY,0.02875791,468,51912,348
1.23765E+18,132.2905231,0.843256578,18.55633,17.43465,16.82716,16.44149,16.17811,1239,301,6,80,5.25838E+17,GALAXY,0.110275,467,51901,154
1.23765E+18,132.3057394,0.851864491,17.62388,16.33436,15.77431,15.40415,15.19773,1239,301,6,80,5.25837E+17,GALAXY,0.04318164,467,51901,151
1.23765E+18,132.308803,0.985407015,18.5629,17.37638,16.83822,16.47843,16.29918,1239,301,6,80,5.25958E+17,GALAXY,0.07032876,467,51901,593
1.23765E+18,132.324183,0.916772328,18.24553,16.78551,16.07953,15.67505,15.37856,1239,301,6,80,5.25959E+17,GALAXY,0.06716337,467,51901,595
1.23765E+18,132.3955989,0.846467715,18.81898,17.48216,16.77225,16.32894,16.02688,1239,301,6,80,5.25839E+17,GALAXY,0.06537782,467,51901,160
1.23765E+18,132.419012,0.867893518,18.27974,16.72687,16.00819,15.62812,15.3685,1239,301,6,80,5.25837E+17,GALAXY,0.06575395,467,51901,152
1.23765E+18,132.4409994,1.010528692,16.99676,15.61901,15.02207,14.73689,14.53493,1239,301,6,81,5.25958E+17,GALAXY,0.02891477,467,51901,591
1.23765E+18,132.480369,0.884869938,19.17146,18.60566,18.22794,18.11941,18.03273,1239,301,6,81,5.2703E+17,QSO,1.032418,468,51912,396
1.23765E+18,132.4730651,0.919466118,19.04245,17.09803,16.18526,15.72472,15.36897,1239,301,6,81,5.2703E+17,GALAXY,0.05821403,468,51912,397
1.23765E+18,132.5847191,0.970191527,17.99037,17.0582,16.8082,16.6941,16.67915,1239,301,6,82,4.29314E+18,STAR,0.000370929,3813,55532,296
1.23765E+18,13.95668747,14.45116725,19.59455,18.35503,17.7467,17.40409,17.17339,1035,301,3,55,4.72906E+17,GALAXY,0.1030661,420,51871,101
1.23765E+18,13.95764741,14.44011638,19.20168,18.02483,17.53684,17.19571,16.99338,1035,301,3,55,4.7409E+17,GALAXY,0.1036695,421,51821,315
1.23765E+18,14.40932082,14.58280484,17.71672,16.53453,16.02691,15.82242,15.72882,1035,301,3,58,4.74079E+17,STAR,-0.00049648,421,51821,272
1.23765E+18,14.28521093,14.6021028,18.84934,17.50305,16.92854,16.54827,16.29961,1035,301,3,58,4.74087E+17,GALAXY,0.06696279,421,51821,301
1.23765E+18,14.35050924,14.43789753,18.73114,17.55528,16.92262,16.47854,16.23813,1035,301,3,58,4.72895E+17,GALAXY,0.1163344,420,51871,62
1.23765E+18,14.37346142,14.58331905,19.25196,18.21835,17.65883,17.23709,17.10748,1035,301,3,58,4.72896E+17,GALAXY,0.1235255,420,51871,66
1.23765E+18,14.39975343,14.60149947,17.32164,15.94063,15.26906,14.85143,14.59428,1035,301,3,58,4.74077E+17,GALAXY,0.07722501,421,51821,266
1.23765E+18,14.45735267,14.59320929,18.53322,17.35107,16.78167,16.44576,16.22647,1035,301,3,59,4.7408E+17,GALAXY,0.07755499,421,51821,277
1.23765E+18,14.68331729,14.58098616,19.016,17.12469,16.24432,15.82467,15.50102,1035,301,3,60,4.72885E+17,GALAXY,0.06142117,420,51871,24
1.23765E+18,14.72267761,14.50648352,18.53648,17.46705,17.15808,16.92234,16.80224,1035,301,3,60,4.72884E+17,GALAXY,0.04741961,420,51871,22
1.23765E+18,14.77948776,14.52329112,17.8938,16.64836,16.17322,15.89126,15.77426,1035,301,3,61,4.72886E+17,GALAXY,0.04735448,420,51871,28
1.23765E+18,14.86344999,14.56068094,19.24067,18.04061,17.30177,16.91676,16.67018,1035,301,3,61,4.74065E+17,GALAXY,0.1375051,421,51821,224
1.23765E+18,14.93265984,14.56775713,15.96381,15.35285,14.94376,14.95053,14.65399,1035,301,3,62,4.74066E+17,STAR,-0.001346009,421,51821,225
1.23765E+18,14.94071253,14.39309523,19.59923,18.57088,18.19919,18.01778,17.96045,1035,301,3,62,6.42217E+18,STAR,-3.10E-05,5704,56187,144
1.23765E+18,15.34817102,14.51178161,19.13413,17.88691,17.2741,16.91362,16.71757,1035,301,3,64,4.74053E+17,GALAXY,0.08520856,421,51821,178
1.23765E+18,15.4821895,14.37627317,19.40931,17.55733,16.57219,16.106,15.73709,1035,301,3,65,4.74045E+17,GALAXY,0.07647582,421,51821,151
1.23765E+18,15.54478508,14.46667109,19.04053,17.73071,17.16917,16.78344,16.57708,1035,301,3,66,4.74044E+17,GALAXY,0.0570735,421,51821,145
1.23765E+18,15.54721059,14.50608689,18.65347,16.95965,16.13663,15.6972,15.35483,1035,301,3,66,4.74043E+17,GALAXY,0.05712245,421,51821,144
1.23765E+18,15.7397447,14.49320831,19.49672,19.12309,19.13047,19.04183,19.01303,1035,301,3,67,4.75216E+17,QSO,0.672577,422,51811,313
1.23765E+18,15.85615966,14.36772678,18.22894,17.0196,16.5462,16.38029,16.28696,1035,301,3,68,4.75215E+17,STAR,-0.000176668,422,51811,309
1.23765E+18,15.91216503,14.47407923,19.00211,18.69789,18.5005,18.23124,18.24478,1035,301,3,68,4.75215E+17,QSO,1.609553,422,51811,311
1.23765E+18,15.97029816,14.40643495,19.0634,18.09396,17.7145,17.58076,17.49315,1035,301,3,69,5.77712E+18,STAR,0.000248287,5131,55835,455
1.23765E+18,16.12553283,14.50391662,17.9731,16.10719,15.23625,14.84515,14.52144,1035,301,3,69,4.74025E+17,GALAXY,0.04092271,421,51821,75
1.23765E+18,16.05333025,14.49771018,18.70102,16.9643,16.21486,15.79233,15.48453,1035,301,3,69,4.74024E+17,GALAXY,0.05782307,421,51821,73
1.23765E+18,16.04929358,14.33046879,17.97456,16.75411,16.18387,15.83926,15.57091,1035,301,3,69,4.74022E+17,GALAXY,0.04187158,421,51821,66
1.23765E+18,16.0792818,14.50341669,18.54267,17.33027,16.79361,16.52718,16.32482,1035,301,3,69,4.74021E+17,GALAXY,0.03963418,421,51821,64
1.23765E+18,16.20555594,14.45266674,19.51326,18.62447,18.30793,18.20376,18.14442,1035,301,3,70,5.7771E+18,STAR,0.000393074,5131,55835,380
1.23765E+18,16.22357425,14.40166651,18.35205,16.92315,16.24911,15.91262,15.65773,1035,301,3,70,4.75216E+17,GALAXY,0.04077952,422,51811,314
1.23765E+18,16.30044657,14.31327738,17.25716,16.17572,15.61634,15.28923,15.04921,1035,301,3,71,4.75213E+17,GALAXY,0.03967537,422,51811,301
1.23765E+18,19.0911109,14.27849723,16.7374,15.66886,15.28354,15.14812,15.09113,1035,301,3,89,4.76297E+17,STAR,-0.000422504,423,51821,150
1.23765E+18,19.1944733,14.22262847,18.82956,17.44209,16.86642,16.5644,16.20702,1035,301,3,89,4.76296E+17,GALAXY,0.0463822,423,51821,148
1.23765E+18,19.08616693,14.22876226,18.50099,16.61503,15.6534,15.21108,14.84794,1035,301,3,89,4.76298E+17,GALAXY,0.07333189,423,51821,155
1.23765E+18,19.17447253,14.28792047,18.70866,17.33024,16.66552,16.32473,16.05924,1035,301,3,89,4.76295E+17,GALAXY,0.04634762,423,51821,142
1.23765E+18,19.20788013,14.20470613,19.53507,18.22043,17.46166,17.04907,16.74268,1035,301,3,90,4.76298E+17,GALAXY,0.1290976,423,51821,154
1.23765E+18,19.22543258,14.33484683,18.67434,16.92505,16.08287,15.66743,15.33433,1035,301,3,90,4.76296E+17,GALAXY,0.06000534,423,51821,145
1.23765E+18,19.2781432,14.20055609,19.03751,17.65451,16.90136,16.52047,16.1983,1035,301,3,90,4.76297E+17,GALAXY,0.05199793,423,51821,149
1.23765E+18,19.40382228,14.21785146,18.15584,16.04316,15.10979,14.71306,14.46588,1035,301,3,91,4.76285E+17,GALAXY,0.05214717,423,51821,107
1.23765E+18,19.39306089,14.1679738,18.91691,17.59814,16.90872,16.51884,16.22386,1035,301,3,91,4.76283E+17,GALAXY,0.0532661,423,51821,101
1.23765E+18,19.50627302,14.13425733,18.91735,17.66109,16.85672,16.42755,16.09988,1035,301,3,91,4.76284E+17,GALAXY,0.05713,423,51821,102
1.23765E+18,19.55661945,14.27153832,19.40477,19.02793,18.8752,18.72195,18.63091,1035,301,3,92,4.7747E+17,QSO,0.5330257,424,51893,320
1.23765E+18,19.85369623,14.19494754,19.31174,19.20089,18.97697,18.81029,18.76192,1035,301,3,94,4.76274E+17,QSO,1.459014,423,51821,65
1.23765E+18,19.88236511,14.26164134,17.6707,16.74014,16.40725,16.27341,16.23592,1035,301,3,94,5.25591E+18,STAR,-0.000648509,4668,56211,756
1.23765E+18,20.05776151,14.21551481,18.83157,17.88514,17.49374,17.35915,17.17944,1035,301,3,95,4.76263E+17,GALAXY,0.01708898,423,51821,26
1.23765E+18,20.08458987,14.18855624,19.42682,19.12917,18.95439,18.94099,18.79248,1035,301,3,95,4.77457E+17,QSO,0.7696063,424,51893,273
1.23765E+18,20.25283243,14.0881448,19.36388,17.98034,17.12431,16.67337,16.32826,1035,301,3,96,4.77448E+17,GALAXY,0.1293792,424,51893,240
1.23765E+18,20.37503685,14.25097708,19.49188,18.32951,17.77716,17.43389,17.22027,1035,301,3,97,4.76265E+17,GALAXY,0.07306586,423,51821,35
1.23765E+18,20.4901232,14.17668743,18.47476,18.17984,18.10856,18.07087,18.05818,1035,301,3,98,4.76265E+17,QSO,0.7292219,423,51821,34
1.23765E+18,20.56125514,14.23408106,18.34729,16.31279,15.27355,14.78042,14.34599,1035,301,3,98,4.77434E+17,GALAXY,0.05338146,424,51893,190
1.23765E+18,20.58169949,14.13834857,19.56672,17.83034,16.9439,16.51414,16.16509,1035,301,3,98,4.77434E+17,GALAXY,0.05304822,424,51893,189
1.23765E+18,199.6094964,67.10955473,19.42145,17.71329,17.03578,16.70236,16.43268,1412,301,4,207,5.58562E+17,GALAXY,0.08167672,496,51988,422
1.23765E+18,199.9218912,67.07664695,19.31468,18.06867,17.57453,17.39786,17.37477,1412,301,4,207,2.75292E+18,STAR,-0.000304273,2445,54573,348
1.23765E+18,200.0379284,67.09672293,16.52746,15.0645,14.501,14.26603,14.18611,1412,301,4,208,2.75293E+18,STAR,-5.34E-05,2445,54573,398
1.23765E+18,200.0991165,67.17087273,17.66986,16.72216,16.47577,16.36032,16.37399,1412,301,4,208,2.75292E+18,STAR,-0.000601233,2445,54573,335
1.23765E+18,200.2404674,67.14516721,18.27429,16.74541,16.18798,15.99117,15.92992,1412,301,4,208,2.75293E+18,STAR,-0.000207997,2445,54573,393
1.23765E+18,200.2198005,67.09144895,18.83597,18.7148,18.5674,18.61968,18.68419,1412,301,4,208,5.58579E+17,QSO,1.100847,496,51988,484
1.23765E+18,200.2376082,67.0805882,17.50891,15.84848,15.3019,15.1363,15.09771,1412,301,4,208,2.75293E+18,STAR,-0.000169858,2445,54573,386
1.23765E+18,200.2249453,67.00569348,18.08563,16.65513,16.05546,15.80268,15.6931,1412,301,4,208,2.75293E+18,STAR,-0.000565544,2445,54573,390
1.23765E+18,200.3368396,67.12732462,19.42787,17.4181,16.50465,16.07005,15.75812,1412,301,4,208,5.58571E+17,GALAXY,0.06648247,496,51988,454
1.23765E+18,200.4707984,67.04906337,19.18822,19.11772,18.94297,19.03124,19.11115,1412,301,4,209,5.58579E+17,QSO,1.120681,496,51988,483
1.23765E+18,200.4663534,66.96972271,18.20319,17.86569,17.86702,17.93724,17.84665,1412,301,4,209,5.58579E+17,QSO,0.7312256,496,51988,481
1.23765E+18,200.6942043,67.00404625,17.5213,16.11642,15.61503,15.43778,15.37864,1412,301,4,209,2.75295E+18,STAR,-0.000130126,2445,54573,440
1.23765E+18,200.3731404,67.03652366,19.3126,18.39455,18.18594,18.11289,18.12921,1412,301,4,209,2.76982E+18,STAR,-0.000283047,2460,54616,390
1.23765E+18,200.4878077,67.0111091,19.27921,17.93257,17.41072,17.21489,17.11903,1412,301,4,209,2.75293E+18,STAR,-0.00019537,2445,54573,388
1.23765E+18,200.6624707,67.07873302,19.44622,17.68547,16.72413,16.2833,15.95671,1412,301,4,209,5.58586E+17,GALAXY,0.1259805,496,51988,507
1.23765E+18,200.6853547,67.10090967,19.37913,17.26275,16.2128,15.78933,15.42636,1412,301,4,209,5.58588E+17,GALAXY,0.1251829,496,51988,515
1.23765E+18,200.7260154,66.97867952,16.13412,14.65729,14.14972,13.98663,13.93591,1412,301,4,210,2.75294E+18,STAR,0.000134238,2445,54573,431
1.23765E+18,200.9788038,67.05668187,18.68348,17.26285,16.74038,16.56742,16.52606,1412,301,4,210,2.75294E+18,STAR,4.36E-05,2445,54573,435
1.23765E+18,201.0521086,66.98343668,18.69028,17.73824,17.44617,17.33021,17.33229,1412,301,4,210,7.68564E+18,STAR,-0.000545645,6826,56449,910
1.23765E+18,200.9019476,67.0464691,19.27786,17.89218,17.37549,17.1916,17.14257,1412,301,4,210,2.75294E+18,STAR,-9.05E-05,2445,54573,430
1.23765E+18,201.2462643,67.09482161,17.14814,15.88053,15.35865,15.13611,15.02883,1412,301,4,211,2.75294E+18,STAR,-0.000803315,2445,54573,429
1.23765E+18,201.2899998,67.06757971,17.94797,16.90792,16.48573,16.31034,16.23095,1412,301,4,211,2.75294E+18,STAR,-0.000855116,2445,54573,421
1.23765E+18,201.2401457,66.94379648,18.00653,16.61263,16.07662,15.87952,15.79192,1412,301,4,211,2.75295E+18,STAR,-7.75E-05,2445,54573,438
1.23765E+18,201.3067633,67.013786,18.87247,17.07755,16.41515,16.18798,16.11436,1412,301,4,211,2.75294E+18,STAR,-9.23E-05,2445,54573,426
1.23765E+18,201.2765881,67.03892352,19.5824,19.34617,19.26938,19.16666,19.16045,1412,301,4,211,5.58597E+17,QSO,0.7229504,496,51988,549
1.23765E+18,201.3287743,67.07833644,19.1412,18.18093,17.79362,17.64888,17.59512,1412,301,4,211,2.76982E+18,STAR,-0.000252064,2460,54616,372
1.23765E+18,201.4516854,67.03946862,19.54515,17.90933,16.73798,16.28009,15.99975,1412,301,4,211,7.68442E+18,GALAXY,0.1628899,6825,56717,542
1.23765E+18,201.5013161,66.94322918,19.03537,17.60997,17.05954,16.83017,16.7164,1412,301,4,212,2.75295E+18,STAR,-0.001033555,2445,54573,463
1.23765E+18,201.561819,66.89380325,18.93539,18.00934,17.81845,17.73979,17.72373,1412,301,4,212,2.75295E+18,STAR,-4.67E-05,2445,54573,470
1.23765E+18,201.7754173,66.89736214,18.61723,18.62012,18.42961,18.37413,18.39666,1412,301,4,212,5.58598E+17,QSO,1.354621,496,51988,550
1.23765E+18,201.5723329,66.97604511,19.52102,18.44862,17.97991,17.80103,17.71455,1412,301,4,212,2.76984E+18,STAR,0.000384468,2460,54616,467
1.23765E+18,201.5093771,66.85528632,19.51822,18.50961,18.12851,17.98455,17.92653,1412,301,4,212,2.76983E+18,STAR,-0.000131537,2460,54616,427
1.23765E+18,201.900834,66.82958938,18.93147,17.83449,17.46727,17.33574,17.28844,1412,301,4,213,2.75295E+18,STAR,-0.000302137,2445,54573,469
1.23765E+18,202.1927136,66.97009062,17.95369,17.07775,16.81512,16.70282,16.67335,1412,301,4,213,7.68442E+18,STAR,-0.000586093,6825,56717,551
1.23765E+18,201.9288039,66.81772645,19.30805,17.9817,17.48905,17.29702,17.20194,1412,301,4,213,2.75295E+18,STAR,-7.45E-05,2445,54573,464
1.23765E+18,202.3207609,66.91405517,17.76215,16.73149,16.46528,16.38712,16.39745,1412,301,4,214,2.75296E+18,STAR,-0.000224688,2445,54573,474
1.23765E+18,202.3672558,66.89942611,17.34268,15.93528,15.39938,15.21028,15.14285,1412,301,4,214,2.75296E+18,STAR,-0.00046156,2445,54573,472
1.23765E+18,202.5039679,66.77285069,19.48282,19.32088,19.32268,19.14916,19.17474,1412,301,4,214,5.5861E+17,QSO,1.677295,496,51988,594
1.23765E+18,202.6340348,66.80942344,17.97462,17.0546,16.76237,16.66164,16.67228,1412,301,4,215,2.75296E+18,STAR,-0.000711192,2445,54573,488
1.23765E+18,202.7518437,66.87207993,17.40161,15.69682,15.07097,14.90451,15.00759,1412,301,4,215,5.58608E+17,STAR,-3.70E-05,496,51988,588
1.23765E+18,202.6826021,66.72852981,16.08052,14.86933,14.45619,14.34018,14.30321,1412,301,4,215,2.75296E+18,STAR,-0.000351598,2445,54573,491
1.23765E+18,202.8732201,66.85738485,18.33036,16.44391,15.67868,15.40286,15.27209,1412,301,4,215,2.75296E+18,STAR,-8.73E-05,2445,54573,494
1.23765E+18,202.6793308,66.89568525,19.47955,18.29774,17.65232,17.2913,17.0836,1412,301,4,215,5.58611E+17,GALAXY,0.1608874,496,51988,598
1.23765E+18,202.8150552,66.9262812,19.14416,18.90747,18.73529,18.70175,18.28659,1412,301,4,215,5.58611E+17,QSO,0.3885841,496,51988,600
1.23765E+18,202.9449477,66.88758169,19.55474,18.01317,17.45621,17.26053,17.16981,1412,301,4,215,2.75296E+18,STAR,-0.000197547,2445,54573,482
1.23765E+18,203.1732351,66.69216305,18.37972,17.04644,16.57656,16.40902,16.36703,1412,301,4,216,2.75297E+18,STAR,-0.000396793,2445,54573,519
1.23765E+18,202.9979274,66.73254027,17.95651,17.07364,16.76152,16.60859,16.48341,1412,301,4,216,5.58457E+17,GALAXY,0.01559545,496,51988,39
1.23765E+18,203.0398279,66.75397664,19.3843,18.45509,18.18004,18.07136,18.06899,1412,301,4,216,2.76985E+18,STAR,-0.000886408,2460,54616,511
1.23765E+18,203.08007,66.69028957,19.46704,17.73493,16.8053,16.36002,15.94764,1412,301,4,216,5.58454E+17,GALAXY,0.09366535,496,51988,27
1.23765E+18,203.385074,66.71524311,18.78902,17.80289,17.59499,17.5227,17.57111,1412,301,4,217,2.75297E+18,STAR,-0.000278086,2445,54573,516
1.23765E+18,210.1222987,63.64506187,17.08795,16.09383,15.74959,15.54102,15.41526,1345,301,5,435,6.8129E+17,GALAXY,0.03097234,605,52353,438
1.23765E+18,210.3099932,63.57059401,18.77811,18.69354,18.51793,18.54322,18.53773,1345,301,5,435,6.81308E+17,QSO,1.109029,605,52353,505
1.23765E+18,210.1749191,63.60692651,19.16022,17.43718,16.53222,16.09204,15.79332,1345,301,5,435,6.81288E+17,GALAXY,0.1063854,605,52353,432
1.23765E+18,210.1740407,63.56463089,19.21763,17.53325,16.66016,16.2274,15.896,1345,301,5,435,6.81287E+17,GALAXY,0.1058825,605,52353,428
1.23765E+18,210.1945619,63.577228,18.79245,16.78353,15.74263,15.25836,14.8578,1345,301,5,435,6.8129E+17,GALAXY,0.1056998,605,52353,439
1.23765E+18,210.5303701,63.46150668,19.34275,18.49428,18.22458,18.13555,18.07048,1345,301,5,436,8.01991E+18,STAR,-0.000130286,7123,56726,464
1.23765E+18,211.0679889,63.44689119,17.38436,17.28172,17.12167,17.1519,17.02797,1345,301,5,438,6.81322E+17,QSO,0.9468242,605,52353,554
1.23765E+18,211.1623312,63.41058977,17.78584,16.66045,16.20127,15.9387,15.75909,1345,301,5,438,6.81318E+17,GALAXY,0.04444072,605,52353,542
1.23765E+18,211.4748044,63.34645169,19.26274,19.31851,19.19615,19.28585,19.34055,1345,301,5,439,8.01989E+18,QSO,1.017344,7123,56726,377
1.23765E+18,212.1178518,63.24349372,18.89315,17.77361,17.22593,16.89449,16.71397,1345,301,5,441,6.81324E+17,GALAXY,0.08206154,605,52353,561
1.23765E+18,212.1625047,63.10015351,17.2294,17.14672,17.03867,16.96622,16.64606,1345,301,5,442,6.81326E+17,QSO,0.2606139,605,52353,568
1.23765E+18,212.5426209,63.1660097,18.88687,17.6373,17.02913,16.67321,16.46405,1345,301,5,443,6.81337E+17,GALAXY,0.1079568,605,52353,610
1.23765E+18,213.3538829,62.94103086,18.80718,18.44683,17.93805,17.55893,17.4194,1345,301,5,445,6.82403E+17,QSO,0.1807441,606,52365,390
1.23765E+18,213.3393462,63.00835042,19.54738,19.38444,19.28754,19.10142,18.89232,1345,301,5,445,6.82402E+17,QSO,2.030028,606,52365,387
1.23765E+18,213.2485475,62.90538375,19.13985,18.00444,17.44509,17.07447,16.88099,1345,301,5,445,6.82403E+17,GALAXY,0.07582275,606,52365,391
1.23765E+18,213.2440116,62.87008078,17.92096,16.48423,15.72857,15.32139,15.00933,1345,301,5,445,6.82403E+17,GALAXY,0.09338939,606,52365,392
1.23765E+18,213.2976416,62.81939093,18.94102,18.97011,18.92668,18.66665,18.61717,1345,301,5,446,6.82405E+17,QSO,1.881407,606,52365,398
1.23765E+18,213.7159571,62.87796313,18.1446,17.30712,17.00578,16.89597,16.86406,1345,301,5,447,8.01983E+18,STAR,-0.000611015,7123,56726,162
1.23765E+18,213.8975325,62.7515952,18.56914,18.20852,18.33722,18.15231,18.20854,1345,301,5,447,6.82415E+17,QSO,0.5543612,606,52365,436
1.23765E+18,213.9325854,62.87221042,19.54451,18.695,18.41542,18.31972,18.33998,1345,301,5,447,8.01982E+18,STAR,-0.00014484,7123,56726,128
1.23765E+18,213.9653018,62.8355634,19.49269,17.98497,17.31864,16.98193,16.71294,1345,301,5,447,6.82416E+17,GALAXY,0.06848101,606,52365,438
1.23765E+18,214.201621,62.75676254,19.10383,19.13192,19.10648,18.90406,18.82567,1345,301,5,448,6.82437E+17,QSO,1.879417,606,52365,517
1.23765E+18,213.9673571,62.79211462,18.09555,16.19779,15.33143,14.9515,14.64993,1345,301,5,448,6.82414E+17,GALAXY,0.06849016,606,52365,432
1.23765E+18,214.0341316,62.75228887,19.06958,17.91311,17.42373,17.08377,16.92785,1345,301,5,448,6.82434E+17,GALAXY,0.06867152,606,52365,504
1.23765E+18,214.0639841,62.76899512,19.47486,18.10494,17.22094,16.79191,16.44972,1345,301,5,448,6.82437E+17,GALAXY,0.1504696,606,52365,516
1.23765E+18,214.1921705,62.81866861,19.0797,17.2713,16.43513,16.05795,15.78016,1345,301,5,448,6.82438E+17,GALAXY,0.06882463,606,52365,518
1.23765E+18,214.2180863,62.73877226,19.58974,18.26725,17.53821,17.16168,16.88014,1345,301,5,448,6.82434E+17,GALAXY,0.1049972,606,52365,506
1.23765E+18,214.5993126,62.61850112,18.98154,17.81937,16.88597,17.42471,17.20467,1345,301,5,450,6.82444E+17,STAR,3.00E-05,606,52365,542
1.23765E+18,214.7537667,62.70086516,18.33981,17.03806,16.45997,16.07815,15.85573,1345,301,5,450,6.82448E+17,GALAXY,0.0683767,606,52365,554
1.23765E+18,215.1880137,62.48828641,19.04363,17.12548,16.03808,15.59575,15.22748,1345,301,5,452,6.82439E+17,GALAXY,0.1390178,606,52365,522
1.23765E+18,215.2192161,62.37265911,18.67796,17.57527,17.11916,16.80155,16.63326,1345,301,5,452,6.82439E+17,GALAXY,0.06858568,606,52365,524
1.23765E+18,216.1882054,62.35745009,19.50664,18.28979,17.66276,17.19776,17.0024,1345,301,5,455,6.82465E+17,GALAXY,0.1094485,606,52365,618
